75	362	tt0082096	Подводная лодка	Das Boot	/static/media/images/1981/362/postr-2024-04-13-21-29-30.jpg	podvodnaia-lodka-75	24	31	36	14	54	Другая сторона Второй мировой войны	Осень 1941 года. Немецкая подводная лодка отправляется в Атлантический океан - место противостояния германского и британского флотов. Жизнь по строгому распорядку, учебные тревоги, воспоминания о семьях и любимых девушках, солёные мужские шуточки. Скоро всё это закончится. Потому что впереди – ад и никакой надежды на спасение.	\N	1	4	2024-02-28 21:44:51.791091	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:29:46.621121	\N
76	727	tt0271027	Поцелуй дракона	Kiss of the Dragon	/static/media/images/2001/727/postr-2024-04-13-21-29-57.jpg	potselui-drakona-76	2	10	3	4	34	Kiss Fear Goodbye	Офицер китайской разведки приезжает из Гонконга в Париж, чтобы участвовать в опасной операции, цель которой - заманить в ловушку и взять с поличным крупного наркобарона. Но дела идут совершенно непредсказуемо.\n\nГерой попадает в двойную ловушку и становится подозреваемым в убийстве c неопровержимыми уликами против него. Его жизнь теперь зависит от того, сумеет ли он уйти от преследования и доказать свою невиновность.	Попавший в ловушку китайский спецагент подозревается в убийстве. Боевик о криминальном мире Парижа с Джетом Ли	1	2	2024-02-28 21:38:48.24177	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:30:14.232109	\N
77	363	tt0119488	Секреты Лос-Анджелеса	L.A. Confidential	/static/media/images/1997/363/postr-2024-04-13-21-29-58.jpg	sekrety-los-andzhelesa-77	15	35	37	20	2	Off the record, on the QT, and very hush-hush...	Бад Уайт и Эд Эксли работают в полиции Лос-Анджелеса. Они настолько разные, что порой ненавидят друг друга. Но их объединяет общее дело — расследование массового убийства. Оба пришли в полицию, чтобы бороться со злом, и оба — по личным причинам.	Полицейские расследуют массовое убийство. Неонуар о темной стороне гламура 1950-х по роману Джеймса Эллроя	1	2	2024-03-19 18:48:14.731928	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:30:16.467404	\N
78	728	tt0264761	Целуя Джессику Стейн	Kissing Jessica Stein	/static/media/images/2001/728/postr-2024-04-13-21-30-23.jpg	tseluia-dzhessiku-stein-78	29	10	25	4	10	When it comes to love, sometimes she just can't think straight.	Уставшая от романов с неподходящими парнями, Джессика решается ответить на объявление, написанное в газету женщиной. Сначала она лишь хотела найти новую подругу, но вскоре их отношения перешли на другой уровень, и Джессика открыла в себе чувства, о которых даже не подозревала…	\N	1	2	2024-03-19 18:48:24.198259	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:30:40.035113	\N
79	365	tt0071315	Китайский квартал	Chinatown	/static/media/images/1974/365/postr-2024-04-13-21-30-28.jpg	kitaiskii-kvartal-79	2	24	26	9	55	You get tough. You get tender. You get close to each other. Maybe you even get close to the truth.	Частный детектив Гиттес принимает предложение загадочной богатой красавицы заняться расследованием обстоятельств тайного романа ее мужа-инженера. Взявшись за дело, детектив оказывается в центре скандалов, беспредела коррупции и скрытых махинаций, правда о которых всплывет однажды ночью вместе с телом несчастного инженера.	\N	1	4	2024-03-19 18:46:12.121952	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:30:45.600966	\N
80	729	tt0183790	История рыцаря	A Knight's Tale	/static/media/images/2001/729/postr-2024-04-13-21-30-50.jpg	istoriia-rytsaria-80	26	6	46	4	29	From peasant to knight; one man can change his stars	Он не подчинялся ни одному правилу, ибо был создан для того, чтобы их нарушать. После гибели своего господина слуга Уильям решается на отчаянную авантюру. Юноше удается изменить свою родословную и, присвоив себе доспехи и оружие ушедшего хозяина, предстать перед публикой молодым и родовитым рыцарем Ульрихом фон Лихтенштейном.\n\nТеперь в новом качестве ему предстоит доказывать свое благородное происхождение на рыцарских турнирах копьем и мечом. Отвага и решимость сэра Уильяма закалилась в бесчисленных схватках. Но в качестве последнего испытания пылкому сердцу великого самозванца послана страстная любовь, которой под силу выбить из седла самого неустрашимого воина...	Слуга выдает себя за господина в Средневековой Европе. Приключенческий фильм с Хитом Леджером и музыкой Queen	1	1	2024-02-29 08:59:55.199047	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:31:06.784168	\N
81	367	tt0180093	Реквием по мечте	Requiem for a Dream	/static/media/images/2000/367/postr-2024-04-13-21-30-57.jpg	rekviem-po-mechte-81	21	34	45	6	22	Невыносимая легкость апокалипсиса	Каждый стремится к своей заветной мечте. Сара Голдфарб мечтала сняться в известном телешоу, ее сын Гарольд с другом Тайроном — сказочно разбогатеть, подруга Гарольда Мэрион грезила о собственном модном магазине, но на их пути были всевозможные препятствия. Все они выбирают неочевидные пути достижения своих целей, и мечты по-прежнему остаются недостижимыми, а жизни героев рушатся безвозвратно.	Жизнь героев катится под откос из-за наркозависимости. Безжалостная драма Даррена Аронофски	1	2	2024-03-19 10:08:21.499589	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:31:18.057268	\N
82	730	tt0203632	Принцесса и воин	Der Krieger und die Kaiserin	/static/media/images/2000/730/postr-2024-04-13-21-31-23.jpg	printsessa-i-voin-82	16	1	44	6	21	Irgendwo da draußen wartet die Liebe	Сисси - принцесса - работает медсестрой в психиатрической лечебнице. Бодо - воин - бывший военный, подрабатывающий где придется. Их свел случай, он украл что-то из супермаркета и, убегая от охранников, уцепился за проезжающий грузовик. Водитель отвлекся и сбил Сисси.\n\nОна лежала под грузовиком и задыхалась не в силах пошевелиться. Он появился из толпы зевак, чтобы снова вдохнуть ей жизнь и исчез так же внезапно. Сисси поняла, их встреча не случайна, и теперь она ищет своего спасителя, чтобы разобраться, какова же его роль в ее судьбе.	\N	1	4	2024-02-29 00:47:56.264923	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:31:41.294436	\N
83	370	tt0245429	Унесённые призраками	Sen to Chihiro no kamikakushi	/static/media/images/2001/370/postr-2024-04-13-21-31-34.jpg	unesionnye-prizrakami-83	4	30	47	4	56	The tunnel led Chihiro to a mysterious town...	Тихиро с мамой и папой переезжает в новый дом. Заблудившись по дороге, они оказываются в странном пустынном городе, где их ждет великолепный пир. Родители с жадностью набрасываются на еду и к ужасу девочки превращаются в свиней, став пленниками злой колдуньи Юбабы. Теперь, оказавшись одна среди волшебных существ и загадочных видений, Тихиро должна придумать, как избавить своих родителей от чар коварной старухи.	Девочка должна спасти своих родителей в мире духов. Шедевр Хаяо Миядзаки, фаворит анимационных рейтингов мира	1	1	2024-02-29 07:59:36.82755	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:31:53.514381	\N
84	731	tt0242587	Ложь	L.I.E.	/static/media/images/2001/731/postr-2024-04-13-21-31-51.jpg	lozh-84	19	12	6	4	10	On the Long Island Expressway there are lanes going east, lanes going west, and lanes going straight to hell.	Пятнадцатилетний Хоуи в течение недели лишается всего и вся, но находит в себе силы продолжать жить. У него недавно умерла мать. Отец, коррумпированный строительный подрядчик, развлекается с молодой подругой, забыв о собственном сыне, который предоставлен самому себе. \n\nОказавшись в дурной компании, Хоуи начинает грабить владения состоятельных граждан, расположенные вдоль шоссе на Лонг Айленд. Вместе с лучшим другом Гэри они обчистили дом уважаемого в городе пожилого ветерана вьетнамской войны по имени Большой Джон. Опытный вояка вскоре добрался до Хоуи, которому пришлось отвечать за двоих, поскольку его друг, как оказалось, вёл двойную жизнь, и, обманув приятеля, сумел скрыться.\n\nЗнакомство мальчика с Большим Джоном таит много неожиданностей, поскольку вскоре выясняется, что этот человек не тот, за кого его принимают.	\N	1	2	2024-02-28 23:41:32.132298	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:32:05.000249	\N
85	371	tt0120815	Спасти рядового Райана	Saving Private Ryan	/static/media/images/1998/371/postr-2024-04-13-21-32-05.jpg	spasti-riadovogo-raiana-85	17	30	48	21	57	The movie that inspired to the world to remember	Вторая мировая. Капитан Джон Миллер получает тяжелое задание. Вместе с отрядом из восьми человек он должен отправиться в тыл врага на поиски рядового Джеймса Райана, три родных брата которого почти одновременно погибли на полях сражений.\n\nКомандование приняло решение демобилизовать Райана и отправить его на родину к безутешной матери. Но чтобы найти и спасти солдата, крошечному отряду придется пройти через все круги ада.	Отряд ищет солдата, чьи братья были убиты в бою. Драма Стивена Спилберга, вдохновленная реальной историей	1	2	2024-02-29 08:50:26.279598	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:32:20.834999	\N
86	733	tt0259393	Лантана	Lantana	/static/media/images/2001/733/postr-2024-04-13-21-32-16.jpg	lantana-86	19	2	1	4	35	It's tangled	Фильм рассказывает о судьбе пяти семей. Моменты счастья и разлада. Адвокат отчаянно борется за сохранение отношений со своей женой после того, как умирает их ребенок.	\N	1	2	2024-03-19 18:32:23.277427	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:32:34.100768	\N
87	374	tt0081398	Бешеный бык	Raging Bull	/static/media/images/1980/374/postr-2024-04-13-21-32-37.jpg	beshenyi-byk-87	26	24	37	13	14	\N	Джейк ЛаМотта, получивший прозвище Бронксский Бык, - боксер. И все его психологические и сексуальные комплексы яростно извергаются на боксерском ринге. Под горячую руку ему попадается родной брат, ставший жертвой навязчивой паранойи и ревности Джейка, а также пятнадцатилетняя девочка, которой суждено было стать самой главной наградой Джейка... и преследующим его наваждением.	\N	1	4	2024-02-28 22:22:56.403221	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:32:54.03943	\N
114	394	\N	Бешеные псы	Reservoir Dogs	/static/media/images/1991/394/postr-2024-04-13-21-38-35.jpg	beshenye-psy-114	24	34	43	25	66	Let's get the job done	Это должно было стать идеальным преступлением. Задумав ограбить ювелирный магазин, криминальный босс Джо Кэбот собрал вместе шестерых опытных и совершенно незнакомых друг с другом преступников. Но с самого начала все пошло не так, и обычный грабеж превратился в кровавую бойню.	Гангстеры артистично спорят о том, кто их кинул. Кровожадный и веселый дебют Квентина Тарантино	1	2	2024-02-29 09:00:17.547285	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:38:42.536874	\N
88	734	tt0272020	Последний замок	The Last Castle	/static/media/images/2001/734/postr-2024-04-13-21-32-43.jpg	poslednii-zamok-88	12	36	14	4	36	Настоящий солдат всегда остаётся солдатом...	Случилось так, что генерал Ирвин - заслуженный солдат и ветеран многих войн, отслуживший отечеству верой и правдой, стал узником тюрьмы строгого режима.  За всю свою карьеру генерал допустил лишь одну непоправимую ошибку, которая обернулась для него позорным судом военного трибунала и десятью годами заключения.\n\nНо Юджин стойко принял этот удар судьбы. Смирившись со своей участью, разжалованный офицер вступил в стены тюрьмы с единственным намерением - отбыть свой срок и вернуться домой.Но все сложилось иначе… Ирвин делает шокирующее открытие: в тюрьме хладнокровно убивают заключенных.\n\nЗа этими кровавыми преступлениями стоит жестокий комендант тюрьмы - полковник Уинтер. И тогда генерал решает принять на себя командование в последний раз, став во главе отчаянного восстания разгневанных заключенных…	\N	1	2	2024-02-29 07:55:51.644713	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:33:00.732434	\N
89	375	tt0071853	Монти Пайтон и Священный Грааль	Monty Python and the Holy Grail	/static/media/images/1975/375/postr-2024-04-13-21-33-05.jpg	monti-paiton-i-sviashchennyi-graal-89	26	35	9	12	42	And now! At Last! Another film completely different from some of the other films which aren't quite the same as this one is	Король Артур и рыцари Круглого стола отправляются в невероятное путешествие на поиски Святого Грааля. В пути они попадают в самые нелепые и абсурдные ситуации.	\N	1	1	2024-02-28 19:46:24.708405	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:33:22.077345	\N
90	735	tt0250494	Блондинка в законе	Legally Blonde	/static/media/images/2001/735/postr-2024-04-13-21-33-09.jpg	blondinka-v-zakone-90	5	20	44	4	28	Believing In Yourself NEVER Goes Out Of Style!	Эль Вудс — красавица, президент университетского женского клуба, носит звание «Мисс Июнь», но главное, она — натуральная блондинка. Ее бойфрэнд — лучший парень университета, и единственное, о чем она мечтает — это стать миссис Уорнер Хантингтон III.\n\nНо оказывается, Уорнер считает Эль слишком поверхностной и вместо долгожданного предложения руки и сердца он открывает Эль свои коварные планы — поступить в Гарвард на юридический факультет и жениться на умной интеллигентной девушке. Проведя пару недель в истерике и съев несколько килограммов шоколадных конфет, Эль отправляется в Гарвард возвращать своего ненаглядного.	Ради любви гламурная красотка решает поступить в Гарвард. Риз Уизерспун в комедии, разрушающей стереотипы	1	1	2024-03-19 18:30:28.833756	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:33:26.354364	\N
91	376	tt0064116	Однажды на Диком Западе	C'era una volta il West	/static/media/images/1968/376/postr-2024-04-13-21-33-31.jpg	odnazhdy-na-dikom-zapade-91	21	33	31	22	58	There were three men in her life. One to take her... one to love her... and one to kill her	Дикий Запад. Молодая вдова отказывается продать землю дельцу, задумавшему проложить по этой земле железную дорогу. Тогда бизнесмен поручает своему верному стрелку Фрэнку «устранить проблему», ведь тот ранее уже убил её мужа и приёмных детей. На защиту женщины встают известный бандит Шайен и таинственный незнакомец с губной гармошкой, у которого к Фрэнку давние счёты.	Загадочный странник помогает вдове отстоять ранчо. Чарльз Бронсон в культовом спагетти-вестерне Серджио Леоне	1	2	2024-03-19 16:42:59.942148	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:33:49.264268	\N
92	736	tt0146984	Легенда Багера Ванса	The Legend of Bagger Vance	/static/media/images/2000/736/postr-2024-04-13-21-33-35.jpg	legenda-bagera-vansa-92	16	11	3	6	59	Этому нельзя научиться... Это должно быть в тебе...	Ветеран войны Раннулф Джуннах когда-то был лучшим игроком в гольф во всей Саванне. Но сейчас он всего лишь разочарованный в жизни пьяница. Внезапно в его жизни появляется таинственный Багер Ванс.\n\nОн открывает Раннулфу секреты истинного мастерства игры. Теперь Джуннах готов к большому соревнованию.	\N	1	1	2024-02-29 08:59:53.913062	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:33:52.280601	\N
93	377	tt0114369	Семь	Se7en	/static/media/images/1995/377/postr-2024-04-13-21-33-59.jpg	sem-93	28	30	49	15	60	Он возомнил себя Богом и начал карать...	Детектив Уильям Сомерсет - ветеран уголовного розыска, мечтающий уйти на пенсию и уехать подальше от города и грешных обитателей. За 7 дней до пенсии на Сомерсета сваливаются две неприятности: молодой напарник Миллс и особо изощренное убийство. Острый ум опытного сыщика сразу определяет, что за этим преступлением, скорее всего, последуют другие. Новости подтверждают его догадку. Поняв, что убийца наказывает свои жертвы за совершенные ими смертные грехи, детектив встает перед выбором: вернуться к работе либо уйти и передать дело своему менее опытному напарнику?	Детективы ищут маньяка, убивающего грешников. Выдающийся триллер Дэвида Финчера, ставший классикой жанра	1	2	2024-02-28 19:22:07.810052	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:34:15.450255	\N
94	737	tt0264796	Жизнь как дом	Life as a House	/static/media/images/2001/737/postr-2024-04-13-21-34-01.jpg	zhizn-kak-dom-94	2	1	3	4	56	Seen from a distance, it's perfect	45-летний архитектор Джордж Монро, узнав о своей скорой кончине, понимает, что жизнь его прошла совсем не так, как ему хотелось бы. Он пытается исправить ошибки прошлого, став заботливым и трогательным. Несмотря на то, что его терпеть не могут все члены семьи, которую он покинул десять лет назад, он решает не только во что бы то ни было построить дом, но и привлечь в качестве помощника своего сына.	\N	1	4	2024-03-19 18:59:40.571672	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:34:18.573227	\N
95	738	\N	Жизнь Дэвида Гейла	The Life of David Gale	/static/media/images/2002/738/postr-2024-04-13-21-34-26.jpg	zhizn-devida-geila-95	24	22	7	3	55	Солгать всегда проще, чем сказать правду	Дэвид Гейл — человек, который пробовал жить в соответствии со своими принципами, но, в причудливом повороте судьбы, этот преданный отец, популярный профессор и ярый противник смертной казни окажется в камере смертников за убийство активистки Констанции Харравей. За три дня до исполнения приговора Гейл соглашается дать интервью репортеру Битси Блум.\nНо журналистка вскоре понимает, что ее участие в этом деле не ограничится одним интервью и что жизнь человека находится в ее руках. Поставив на кон свою собственную безопасность, она начинает расследовать те ужасные события, которые окружали смерть Констанции.	Противник смертной казни приговорен к высшей мере. Триллер Алана Паркера о несовершенстве судебной системы	1	2	2024-03-19 17:33:36.89785	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:34:32.057643	\N
96	378	tt0190332	Крадущийся тигр, затаившийся дракон	Wo hu cang long	/static/media/images/2000/378/postr-2024-04-13-21-34-25.jpg	kradushchiisia-tigr-zataivshiisia-drakon-96	23	21	48	6	50	A film by Ang Lee	Легендарный мастер боевых искусств Ли Мубай отправляется на поиски магического меча зеленой стали, похищенного злоумышленниками. Впереди его ждет зловещая фигура давнего противника, наемного убийцы, который после долгого отсутствия снова вернулся на тропу войны.	В Китае XVIII века идет охота за чудесным мечом. Шедевр Энга Ли с изумительной смесью искусства и экшена	1	1	2024-02-28 17:52:14.848946	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:34:44.076812	\N
97	739	tt0300140	Лиля навсегда	Lilja 4-ever	/static/media/images/2002/739/postr-2024-04-13-21-34-41.jpg	lilia-navsegda-97	23	37	1	3	20	\N	16-летняя Лиля живет в маленьком бедном городке. Ее мать уехала в Америку с новым любовником, и Лиля ждет, когда ей пришлют приглашение. Не дождавшись от матери ни писем, ни денег, Лиля понимает, что ее бросили.\n\nУ нее остается единственный друг – 11-летний Володя, с которым они мечтают о лучшей жизни. И однажды у Лили появляется надежда. Она влюбляется во взрослого симпатичного парня по имени Андрей, и он уговаривает Лилю поехать вместе с ним в Швецию...	\N	1	4	2024-02-29 08:56:43.763559	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:34:57.842829	\N
98	380	tt0062622	2001 год: Космическая одиссея	2001: A Space Odyssey	/static/media/images/1968/380/postr-2024-04-13-21-34-56.jpg	2001-god-kosmicheskaia-odisseia-98	15	34	31	22	49	the time is now. 	Экипаж космического корабля «Дискавери» &#151; капитаны Дэйв Боумэн, Фрэнк Пул и их бортовой компьютер HAL 9000 &#151; должны исследовать район галактики и понять, почему инопланетяне следят за Землей. На этом пути их ждет множество неожиданных открытий.	Человек, компьютер и внеземной разум ведут опасный диалог. Грандиозная космическая притча Стэнли Кубрика	1	1	2024-02-28 19:46:28.047979	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:35:12.278579	\N
99	740	tt0275847	Лило и Стич	Lilo & Stitch	/static/media/images/2002/740/postr-2024-04-13-21-35-07.jpg	lilo-i-stich-99	26	16	50	3	17	He's coming to our galaxy	Лило — это маленькая девочка, живущая на Гавайах. Она сирота и живет вместе со своей старшей сестрой Нани. Лило любит всех животных, но больше всего она подружилась с собачкой по имени Стич, которая на самом деле совсем не собачка, а замаскированный инопланетянин.\n\nДело было так: некоего преступника по имени Стич переправляли в интергалактическую тюрьму, но ему удалось ускользнуть и приземлиться на Земле, где он и встретил Лило. И тут Стич прикинулся собакой, дабы скрыться от преследования интергалактической полиции. Теперь Стич учится тому, чему не был обучен — заботе о других.	Одинокая Лило знакомится с монстром, который благодаря девочке становится милым зверем. Номинация на «Оскар»	1	5	2024-02-29 06:49:09.222538	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:35:24.541294	\N
160	443	tt0061512	Хладнокровный Люк	Cool Hand Luke	/static/media/images/1967/443/postr-2024-04-13-21-51-16.jpg	khladnokrovnyi-liuk-160	2	24	34	32	59	"What we've got here is failure to communicate."	Однажды ночью выпив, Люк решил развлечься и свинтил газовым ключом дюжину монетоприемников на автостоянке, за что и получил два года ремонтно-строительных работ на дорогах в южных штатах. Еще во время войны он много раз испытывал свою судьбу на прочность, и тюрьма стала очередной проверкой, которую Люк, похоже, и искал.	\N	1	4	2024-02-28 21:31:07.947662	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:51:36.689938	\N
100	381	tt0118799	Жизнь прекрасна	La vita è bella	/static/media/images/1997/381/postr-2024-04-13-21-35-21.jpg	zhizn-prekrasna-100	9	30	1	20	23	An unforgettable fable that proves love, family and imagination conquer all. (Canadian one sheet)	Во время Второй мировой войны из Италии в концлагерь были отправлены евреи - отец с маленьким сыном. Жена-итальянка добровольно последовала за ними. В лагере отец сказал мальчику, что всё происходящее вокруг является большой интересной игрой за приз в виде настоящего танка. И этот классный приз достанется тому мальчику, который сможет не попасться на глаза надзирателям.	Отец изобретает игру, чтобы помочь сыну выжить в концлагере. Пронзительная история о силе духа и любви	1	1	2024-02-29 05:28:25.14166	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:35:39.528833	\N
101	741	tt0245238	Вас не догонят	Lost and Delirious	/static/media/images/2001/741/postr-2024-04-13-21-35-35.jpg	vas-ne-dogoniat-101	23	29	22	4	61	Любовь - не извращение	В дорогом частном колледже, затерянном в густом лесу, шестнадцатилетних воспитанниц учат всему: от иностранных языков до фехтования. Единственное, чему невозможно научить - как скрыть первое чувство любви, если оно направлено на твою соседку по комнате. Как проявить это запретное чувство, чтобы не стать изгоем, чтобы добиться того же в ответ…	\N	1	4	2024-02-29 05:19:08.910818	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:35:53.042332	\N
102	382	tt0120586	Американская история X	American History X	/static/media/images/1998/382/postr-2024-04-13-21-35-49.jpg	amerikanskaia-istoriia-x-102	28	33	50	21	40	Преступление и наказание	Лидер местной банды скинхедов Дерек Виньярд прочно удерживает авторитет в своём районе. Убеждённый в своей правоте, он беспощадно расправляется с теми, кто имеет не белый цвет кожи. Независимость и смелость Дерека вызывают восхищение у его младшего брата Дэнни, который уже тоже сделал свой выбор.\n\nНо совершённое Дереком зверское убийство двух чернокожих парней разделяет дороги братьев: Дерек оказывается в тюрьме, где существует свой расклад сил, а Дэнни на свободе успешно продолжает дело брата. До тех пор, пока их пути не пересекаются вновь.	Экс-нацист пытается вытащить брата из группировки скинхедов. Знаковая антирасистская драма с Эдвардом Нортоном	1	2	2024-02-29 09:07:37.022053	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:36:06.78751	\N
103	742	tt0199725	Любовь и баскетбол	Love & Basketball	/static/media/images/2000/742/postr-2024-04-13-21-36-02.jpg	liubov-i-basketbol-103	1	2	2	6	41	A story of the passion it takes to keep your dreams alive.	Моника и Квинси знают друг друга с детства. Еще когда им было по 11, Квинси был потрясен тем, что какая-то девчонка может играть в баскетбол лучше, чем большинство парней. Но время шло, они становились старше. И на смену дружбе пришло другое чувство – любовь.\n\nК сожалению, это не продлилось долго – Квинси, мечтая быть как отец известным игроком в НБА, бросает Монику и уходит в профессиональные баскетболисты. Сблизивший их баскетбол их же жестоко и разлучил. Но жизнь не так плоха, и она дарит им случайную встречу, которая может сделать их снова близкими и счастливыми или... чужими и очень далекими.	\N	1	1	2024-02-28 22:21:01.811493	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:36:20.377358	\N
104	383	tt0070735	Афера	The Sting	/static/media/images/1973/383/postr-2024-04-13-21-36-16.jpg	afera-104	24	34	28	23	14	...all it takes is a little Confidence	В 1930-е годы двое отпетых мошенников пытаются отомстить главарю мафии за смерть их общего друга с помощью одной из самых неожиданных афер в истории кино, которая к тому же заканчивается удивительным и забавным образом.	У гениальных мошенников созрел грандиозный план. Дуэт Пола Ньюмана и Роберта Редфорда, семь премий «Оскар»	1	3	2024-03-19 18:34:31.148737	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:36:33.942698	\N
105	743	tt0258273	Обаятельная и привлекательная	Lovely & Amazing	/static/media/images/2001/743/postr-2024-04-13-21-36-29.jpg	obaiatelnaia-i-privlekatelnaia-105	27	11	50	4	42	If you're hoping for the perfect family don't hold your breath.	Здесь, словно в ярком калейдоскопе, собраны непредсказуемые ситуации, забавные сцены, горести и радости, которыми наполнена жизнь всех, кто смело идет по жизни в поисках счастья и любви.	\N	1	4	2024-03-19 11:53:35.919094	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:36:48.63725	\N
106	386	tt0078748	Чужой	Alien	/static/media/images/1979/386/postr-2024-04-13-21-36-49.jpg	chuzhoi-106	24	33	36	18	23	В космосе твой крик никто не услышит...	В далеком будущем возвращающийся на Землю грузовой космический корабль перехватывает исходящий с неизвестной планеты сигнал. Экипаж, в соответствии с основными инструкциями, обязан найти и исследовать источник сигнала. Оказавшись на планете, астронавты повсюду обнаруживают предметы, по виду напоминающие гигантские коконы.	Группа космонавтов высаживается на неизвестной планете и знакомится с ксеноморфом. Шедевр Ридли Скотта	1	2	2024-02-29 02:20:40.288371	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:37:07.163114	\N
107	744	tt0254455	Люсия и секс	Lucía y el sexo	/static/media/images/2001/744/postr-2024-04-13-21-36-58.jpg	liusiia-i-seks-107	8	6	12	4	52	\N	Люсия, молодая официантка из ресторана в центре Мадрида, уезжает на тихий и спокойный остров в Средиземном море после того, как узнаёт об исчезновении своего возлюбленного, с которым прожила шесть лет. Там, среди восхитительной природы, свежего воздуха и под ярким солнцем, Люсия начинает познавать самые тёмные уголки своего прошлого, проведённого с любимым - как если бы это были запрещённые отрывки из романа, которые автор, находясь вдалеке, ей позволяет теперь прочитать...	\N	1	4	2024-02-28 19:11:23.024669	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:37:16.471906	\N
108	389	\N	Леон	Léon	/static/media/images/1994/389/postr-2024-04-13-21-37-21.jpg	leon-108	18	33	32	8	39	Вы не можете остановить того, кого не видно	Профессиональный убийца Леон неожиданно для себя самого решает помочь 12-летней соседке Матильде, семью которой убили коррумпированные полицейские.	Осиротевшая девочка становится напарницей наемного убийцы. Культовый триллер с Жаном Рено и Натали Портман	1	2	2024-02-28 18:54:00.419742	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:37:28.434838	\N
109	745	tt0227005	Всё схвачено!	Made	/static/media/images/2001/745/postr-2024-04-13-21-37-26.jpg	vsio-skhvacheno-109	25	17	10	4	62	Такая вот... «коза ностра»	Два друга, боксеры-любители: Бобби и Рикки не избалованы деньгами. И это сильно портит им жизнь. Но однажды они получают шанс поправить свои дела. Местный авторитет отправляет их с поручением в Нью-Йорк.\n\nИ если для Бобби это просто очередная работа, то для Рикки - путь к давней мечте стать крутым парнем. Шикарный прием на Манхэттене совершенно сбивает Рикки с толку. Мир больших денег: лимузин, клубы, девочки - вот оно, свершилось! И он решает, что тут все схвачено, и они уже крутые бандиты! И когда он почти свыкся с новой ролью, пришло время сделать то, за чем они сюда приехали...	\N	1	4	2024-02-29 08:14:44.531716	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:37:44.28521	\N
110	390	tt0075686	Энни Холл	Annie Hall	/static/media/images/1977/390/postr-2024-04-13-21-37-37.jpg	enni-kholl-110	26	38	36	11	63	A nervous romance	Комик Элви Сингер с юмором и иронией рассказывает о своей жизни, о людях, которые его окружают. Он скептически анализирует свои неудачи в личной жизни, в которой было несколько любимых женщин.	\N	1	1	2024-02-29 07:58:13.898578	\N	\N	\N	\N	\N	\N	\N	\N	1	2024-04-13 21:37:55.602707	\N
